user_id,username,nickname,discussion_count,post_count,upvotes_given,downvotes_given,upvotes_received,downvotes_received,haha_given,wtf_given,tuga_given,haha_received,wtf_received,tuga_received
830,nijeFER,,0,1,1,0,1,0,0,0,1,0,0,0
831,Bisolvon,,2,210,125,1,149,9,14,1,2,10,0,6
832,Gwidoc,,0,7,256,4,11,0,145,4,18,0,0,0
833,bb8,zaza,1,135,957,20,140,3,468,10,56,64,0,3
834,Louverture,Žuti Kišobran,0,10,26,1,8,0,0,0,0,0,0,0
835,branimir1999,,1,156,44,0,227,0,3,0,1,52,1,24
836,i123b,,0,0,2,0,0,0,0,0,0,0,0,0
837,DeA11,princezA,0,10,17,0,1,0,0,0,0,0,0,0
838,Karla7,,0,0,0,0,0,0,0,0,0,0,0,0
839,IvanAn,,0,0,0,0,0,0,0,0,0,0,0,0
840,rizha,,0,4,2,0,0,0,0,0,0,0,0,3
841,Tk123,,0,20,10,0,32,0,0,0,0,0,0,0
842,bega,brga,0,47,43,2,41,0,10,1,6,0,6,7
843,Marko56,,0,12,21,0,19,0,0,0,0,0,0,0
844,saitama,,0,99,55,0,102,3,3,0,2,22,0,2
845,MarinR,,0,5,2,0,5,0,0,0,0,0,0,0
846,Waffles,,0,0,0,0,0,0,0,0,0,0,0,0
847,emrys,Scofield,0,23,38,6,19,0,4,0,0,0,0,0
848,Majmanko,,2,96,24,1,79,1,0,0,2,1,1,0
849,rs50113,,0,21,4,0,12,0,2,0,0,0,0,1
850,Kupine,,1,19,4,0,24,0,0,0,0,0,0,0
851,Jim,,0,60,69,1,38,1,1,0,3,10,3,0
852,FilDim,Reptil Rale,0,4,14,1,4,1,4,0,0,0,0,0
853,lovrico,,0,0,0,0,0,0,0,0,0,0,0,0
854,lux,,0,0,5,0,0,0,0,0,0,0,0,0
855,jobi,azex,3,235,733,55,288,16,209,22,48,99,30,58
856,Ivan1999,gamer,0,0,0,0,0,0,0,0,0,0,0,0
857,izgubljen_slucaj,i_slu,0,15,3,0,2,0,0,0,0,0,0,0
858,Wini12,,0,3,1,0,0,0,0,0,0,0,0,0
859,mijauexe,,0,51,577,21,105,1,53,7,12,68,2,43
860,Sven1400,,0,0,0,0,0,0,0,0,0,0,0,0
861,markoFer,,1,67,17,0,49,1,6,1,0,22,1,31
862,Mario1,,0,57,49,1,26,1,14,0,1,1,0,0
863,JuricaBj,,2,19,15,0,12,0,1,0,1,1,0,1
864,ivchi,,0,16,4,0,52,0,0,0,0,0,0,0
865,Vucko,,0,5,0,0,3,0,0,0,0,0,0,0
866,Fikalo,,2,349,193,1,165,3,7,0,10,16,3,26
867,BasicUsername,,0,3,2,0,7,0,1,0,0,8,0,0
868,ppooww,pp,3,262,369,0,539,5,109,8,14,147,6,34
870,DonStoleone,,0,9,9,0,17,0,2,0,1,1,0,0
871,france_is_bacon,,0,12,1,2,23,0,2,1,1,0,0,1
872,bjunolulz,,0,120,170,16,174,0,53,0,7,18,6,16
873,spampers,majmunska boginja,0,507,2932,63,954,34,2519,108,351,982,13,216
874,VelikiMarko,,0,26,17,2,64,0,3,1,2,0,0,4
875,ZAGORTENAY2,LuckyDuck81,0,3,1,0,2,0,0,0,0,0,0,0
876,Vrba,,5,253,244,3,148,0,11,0,3,1,0,9
877,miss_anthropocene,neunist.iva,6,647,2526,79,2629,25,1896,117,285,2057,112,402
878,dynx,,0,0,0,0,0,0,0,0,0,0,0,0
879,lupika,,0,0,0,0,0,0,0,0,0,0,0,0
880,pez,ip,0,16,70,7,8,0,3,0,1,0,5,2
881,Schwarzi,,0,0,0,0,0,0,0,0,0,0,0,0
882,niks,,0,0,9,0,0,0,1,0,0,0,0,0
883,random123,,0,0,0,0,0,0,0,0,0,0,0,0
884,iacobus,,1,31,9,0,21,0,0,0,1,0,1,0
885,phuck,,2,10,11,0,1,0,1,0,0,0,0,0
886,ivanlihr1,,0,0,2,0,0,0,0,0,0,0,0,0
887,AlejaGovana,,0,1,15,0,1,0,4,0,4,8,0,0
888,Dijabolik,HelloTitty,0,17,100,4,24,11,29,0,3,1,12,0
889,Rolf,,3,70,23,0,13,0,2,0,0,0,0,0
890,sama,,0,15,4,0,6,0,1,0,1,0,0,0
891,leff,,1,10,60,14,2,0,15,1,3,0,0,0
892,dars1608,,0,4,17,0,14,1,1,0,0,27,0,0
893,thunder5s,,0,0,0,0,0,0,0,0,0,0,0,0
894,puufi,,0,50,43,0,19,1,5,0,2,0,0,4
895,Nekvanlik,,1,3,0,0,0,0,0,0,0,0,0,0
896,Domagoj,,0,0,9,0,0,0,0,0,0,0,0,0
897,Bioxed,,6,279,248,4,126,5,70,0,16,108,2,19
898,anakonda,,0,9,7,0,3,4,5,0,0,1,0,0
899,Lara16,,0,0,0,0,0,0,0,0,0,0,0,0
900,dinosaur1,,0,39,38,2,18,0,2,0,1,2,20,0
901,Sari,,0,0,0,0,0,0,0,0,0,0,0,0
902,zplusplus,gasaf,3,165,315,5,156,0,30,0,2,5,0,1
903,kd240,,0,23,13,1,35,0,0,0,0,1,0,0
904,basketbaler,Burek sa sirom,0,53,44,0,42,2,14,0,1,7,0,0
905,SergeantPepper,Chet,1,164,65,0,243,1,29,1,8,242,1,20
906,Kaladonter,,0,126,195,0,165,7,143,1,10,30,1,7
907,imbriish,,1,7,2,1,0,0,0,0,0,0,0,0
908,Me1,Me,2,126,121,0,110,0,5,1,0,1,5,3
909,Tequila,,0,0,0,0,0,0,0,0,0,0,0,0
910,Skadi,,0,1,0,0,0,0,0,0,0,0,0,0
911,rk8,,0,2,2,0,0,0,1,0,0,0,0,0
912,Alen,IcedCoffe,0,5,1,0,1,1,0,0,0,0,1,0
913,Allypost,ｙｏｌｏｎｉａ,0,45,20,0,68,0,16,1,17,64,0,11
914,MetalRose42,,0,9,10,0,2,0,5,0,2,1,0,1
915,Anonimity,BoJack,2,105,386,32,106,2,221,9,42,13,1,42
916,Carmichael,Charm,0,48,59,2,44,0,15,0,3,7,0,1
917,Bucc,Olive Oil,1,317,447,1,764,7,357,5,43,478,47,74
918,toty,,0,34,4,0,26,0,0,0,1,0,1,0
919,Zarko,,1,15,4,0,0,0,6,0,0,0,0,0
920,samurai,samuraj,5,53,89,0,72,0,2,1,2,12,0,0
921,san,,0,1,2,0,1,0,0,0,0,0,0,0
922,BBlock,,0,22,33,0,25,0,7,0,1,8,1,8
923,DnaRam77,son,2,59,15,0,24,0,2,0,0,4,0,0
924,zloglasniKonjokradica,ooga booga,0,12,1,0,2,0,0,0,1,0,0,0
925,bodNaUvidima,,6,151,97,2,312,3,7,0,1,75,1,19
926,Maksi20,GetToTheChoppa,0,117,57,0,59,1,11,0,7,6,0,10
927,Evelyn,Daisy,4,87,26,0,18,1,3,0,1,0,0,2
928,Wololo,,0,7,1,0,7,1,0,0,0,0,0,0
929,yuniK,,0,71,19,0,27,1,2,0,0,10,0,0
930,Pentanos,,0,0,0,0,0,0,0,0,0,0,0,0
931,skuks,batman3,0,2,0,0,2,0,0,0,0,0,0,0
932,cile,,0,21,28,7,46,52,4,0,0,34,0,5
933,Just_some_name,,3,92,39,1,48,0,4,2,0,1,1,1
934,Jura49,jfx1,0,1,0,0,0,0,1,0,0,0,0,0
935,Reznox,,2,371,96,0,105,1,22,0,18,15,1,17
936,Shlic,,1,4,2,0,2,0,0,0,0,0,0,1
937,minimal,,0,3,0,0,0,0,0,0,1,0,0,0
938,occam,,0,13,26,0,14,0,7,0,1,1,0,0
939,Dario,,0,0,0,0,0,0,0,0,0,0,0,0
940,PeroPerica,,2,426,589,20,1129,20,202,6,43,214,16,45
941,Banananjeros,,6,26,8,0,6,0,0,0,0,0,0,0
942,StevoB,,0,0,91,2,0,0,14,0,14,0,0,0
943,BigZ1,,6,399,830,8,862,8,1012,14,71,378,3,120
944,stjepanm,stjepan,0,3,0,0,10,0,1,0,0,1,0,0
945,dule99,,0,0,0,0,0,0,0,0,0,0,0,0
946,Rasa,,0,16,7,0,12,0,1,0,0,0,0,0
947,Giovanni,,0,36,25,0,54,0,1,0,1,2,0,1
948,misternoubodi,,1,17,3,7,20,1,1,0,0,5,0,0
949,antePP,abacus,0,41,7,0,6,0,0,0,0,0,0,0
950,tendo,,0,6,1,0,11,0,0,0,0,0,0,0
951,d0i2t1a0,,0,1,0,0,0,0,0,0,0,0,0,0
952,mrljanazidu,,0,0,0,0,0,0,0,0,0,0,0,0
953,TDr,bvcx,0,4,2,0,0,0,0,1,0,0,0,0
954,stiv,,0,0,0,0,0,0,0,0,0,0,0,0
955,tpulj,,0,16,2,0,8,0,1,0,0,4,0,1
956,abc,,0,3,62,11,1,3,1,0,0,0,0,0
957,aerius,,1,89,90,2,72,2,3,0,2,7,0,7
958,Turg,,0,0,2,0,0,0,1,0,0,0,0,0
959,volimfmos69,debos,1,176,194,2,98,8,32,1,3,148,7,4
960,LookAtThatBooty,Đurđeva bizarna avantura,3,105,127,0,95,2,13,0,8,65,0,13
961,paradizot,debeli gmaz,0,7,20,2,29,2,39,1,4,3,0,0
962,pisoj,,0,4,1,1,1,0,1,0,0,0,0,0
963,aCroEn,,0,61,141,5,63,0,89,0,16,20,2,3
964,lesion,,0,4,0,0,5,0,0,0,0,0,0,0
965,johnwick,,0,4,5,1,7,1,3,0,0,5,0,0
966,kix7,Fish99,1,551,3380,168,728,45,2242,43,105,826,19,33
967,tropisen,,0,1,4,0,0,0,0,0,1,0,0,0
968,aperture,,0,26,331,19,71,3,325,15,36,17,0,8
969,ataxia,,0,28,298,17,81,0,85,2,17,11,1,0
970,stojko998,,0,2,3,0,24,0,0,0,1,2,0,0
971,Edin,,0,1,1,0,0,0,0,0,0,0,0,0
972,krvavi_bonbon,tibomaer,0,1,0,0,1,0,0,0,1,0,0,0
973,andiamo,,1,19,33,30,31,23,44,4,15,48,0,0
974,steker,,14,748,2511,28,1199,13,1514,31,324,677,84,277
975,FranS,,0,0,0,0,0,0,0,0,0,0,0,0
976,gregor,,0,0,0,0,0,0,0,0,0,0,0,0
977,bejbi_vuja,,0,0,0,0,0,0,0,0,0,0,0,0
978,lea,,0,6,3,0,3,0,0,0,0,0,0,0
979,Bela,,0,0,0,0,0,0,0,0,0,0,0,0
980,AlaBuc,BCC,1,14,4,0,5,0,0,0,0,0,0,0
981,Dujma8,,0,6,4,0,13,0,0,0,1,1,0,0
982,Abyssus,,0,0,6,0,0,0,15,0,2,0,0,0
983,MStojak,MSR,0,12,11,0,6,0,1,0,0,0,0,0
984,joj,poni,0,11,131,11,24,0,47,0,10,0,0,0
985,Eugene,,0,24,6,0,28,1,2,0,2,67,0,0
986,krumpirko,,0,15,12,5,26,2,9,0,4,40,1,1
987,fabijank,,0,9,2,0,1,0,0,0,0,0,0,0
988,Bananaking,,12,1269,1035,29,2140,46,289,16,46,1404,22,246
989,reygrep,,2,342,127,0,211,1,23,5,17,18,0,8
990,theoneyouknow,the one you know,1,36,31,0,72,0,4,0,1,17,1,3
991,Nayvadius,,0,0,3,0,0,0,0,0,1,0,0,0
992,arcanineblues,,0,2,0,0,2,0,1,0,0,0,0,0
993,loggin,,0,5,2,0,1,0,0,0,0,0,0,0
994,wajdo,,1,33,25,0,8,0,8,0,3,0,0,0
995,4aYe,,0,0,0,0,0,0,0,0,0,0,0,0
996,dinja,showoff,0,17,21,0,27,0,1,0,0,0,0,0
997,LCookie,,0,0,0,1,0,0,0,0,0,0,0,0
998,Ana96,,0,9,8,0,2,0,0,0,0,0,0,0
999,InCogNiTo124,,25,14280,29677,468,25262,805,22770,1647,2547,28358,1262,2684
1000,sose,,0,7,4,0,1,0,0,0,0,0,0,0
1001,YenOfVen,,4,52,28,0,28,0,0,0,0,4,0,0
1002,at5611,,7,156,121,3,114,4,10,1,3,65,0,28
1003,korisnickoime,,0,53,101,2,31,5,5,0,0,0,0,0
1004,kolega_kolega,,0,16,29,0,13,0,4,1,0,0,0,0
1005,klukas,,3,141,525,1,411,1,346,11,61,356,8,32
1006,filiprelic,,0,0,0,0,0,0,0,0,0,0,0,0
1007,zivotNijeFER,,0,15,0,0,3,0,0,0,0,0,0,0
1008,Sider2,,0,0,0,0,0,0,0,0,0,0,0,0
1009,lg100,,0,0,0,0,0,0,0,0,0,0,0,0
1010,FortunaRegem,,0,6,5,0,1,0,5,0,4,1,0,0
1011,Abcdef,,2,15,15,0,12,0,8,0,1,0,0,0
1012,Deks,,1,53,35,1,66,0,2,0,0,2,0,1
1013,Peslolus,Sebenico,0,1,1,0,0,0,0,0,0,0,0,0
1014,Partikula,,0,0,0,0,0,0,0,0,0,0,0,0
1015,laura,,0,5,5,0,3,1,0,0,0,0,0,0
1016,zdravoljubac,rajka,0,1,35,1,16,0,25,0,4,26,0,3
1017,Cubi,,0,105,353,11,217,4,90,1,9,2,2,9
1018,so22,,0,0,0,0,0,0,0,0,0,0,0,0
1019,MickeyMouse,,0,3,3,6,0,0,1,0,0,0,0,0
1020,asjhsd,TTT,0,1,2,0,0,0,0,0,1,0,0,0
1021,Ivanikus,,0,0,0,0,0,0,0,0,0,0,0,0
1022,kontra_mraku,,1,21,3,0,2,0,1,0,0,0,0,0
1023,Kuhar,,12,1108,1540,9,1292,31,1544,31,286,410,29,90
1024,kekw,,0,0,3,0,0,0,4,0,0,0,0,0
1025,matej352,,0,0,0,0,0,0,0,0,0,0,0,0
1026,meta,,0,3,233,5,7,0,81,7,13,0,0,0
1027,Krilo,PastaItaliana,2,44,30,0,123,1,4,0,0,1,0,1
1028,cheeky-gnome,,0,0,1,0,0,0,2,0,0,0,0,0
1029,DesignatedDriver,,1,31,20,0,50,0,3,0,2,32,0,0
1030,fooFighter,,2,25,20,1,4,2,17,0,1,0,0,0
1031,gama,,2,146,52,1,128,0,0,0,0,10,0,0
1032,Dovahkiin,,0,63,25,0,93,5,12,0,2,29,0,7
1033,logitech,,0,81,52,0,53,1,1,0,2,0,0,6
1034,damaHerc,,0,5,10,1,3,0,2,0,0,0,0,0
1035,ikerkaferkass,,0,6,37,0,11,0,7,0,2,0,0,0
1036,lugi,,3,160,35,0,70,3,14,1,1,5,1,2
1037,quantum,,0,10,3,1,1,0,3,0,0,0,0,0
1038,SHOWKRE,,0,0,0,0,0,0,0,0,0,0,0,0
1039,abcd,,0,0,0,0,0,0,0,0,1,0,0,0
1040,lm52738,,0,0,0,0,0,0,0,0,0,0,0,0
1041,gslycan14,,2,32,14,0,20,0,3,0,0,3,0,0
1042,rolotex,brr,6,342,409,57,126,1,209,3,9,11,4,8
1043,Duhic,,0,2,0,0,1,0,0,0,0,0,0,0
1044,ivcha,,0,0,0,0,0,0,0,0,0,0,0,0
1045,franko1,,0,1,3,1,0,0,1,0,0,0,0,0
1046,wutangfan,HugoStiglitz,0,16,202,2,6,0,461,7,30,1,0,0
1047,Boosh,,0,0,2,1,0,0,0,0,0,0,0,0
1048,Helena,,0,0,0,0,0,0,0,0,0,0,0,0
1049,more,,0,0,0,0,0,0,0,0,0,0,0,0
1050,zaki,,0,2,1,1,0,0,0,0,0,0,0,0
1051,ljubo,,0,5,2,0,3,0,0,0,0,0,0,0
1052,pcharlie,,2,98,54,0,87,0,2,0,0,0,0,0
1053,brol,Mason Mount me,1,52,84,28,45,0,44,0,8,17,9,4
1054,mjesec,,0,0,0,0,0,0,0,0,0,0,0,0
1055,lovrisa,一口,0,4,9,0,9,12,0,0,0,9,1,0
1056,Master,,0,5,0,0,0,0,0,0,0,0,0,0
1057,cloudies,,1,82,482,2,275,3,56,5,41,79,1,23
1058,thefuk,,0,0,0,0,0,0,0,0,0,0,0,0
1059,Borna12,,0,8,4,0,1,0,0,0,0,0,0,1
1060,DamageHigh,ExceptionHandler,0,13,4,0,22,1,0,0,0,0,0,0
1061,Ko9a,,1,31,20,0,11,4,2,0,0,1,0,1
1062,zeko369,,0,8,3,0,3,1,0,0,0,0,0,0
1063,Ante5454,,0,0,0,0,0,0,0,0,0,0,0,0
1064,constructor,,0,2,0,0,0,0,0,0,0,0,0,0
1065,Antonia_Zaja,az,0,1,0,0,0,0,0,0,0,0,0,0
1066,lucat,,0,1,0,0,0,0,0,0,0,0,0,0
1067,Tb26,šnicla,0,20,11,0,28,0,0,0,0,3,0,10
1068,BalkanStar,,0,22,90,0,26,0,8,3,7,13,1,0
1069,reapint,,0,0,0,0,0,0,0,0,0,0,0,0
1070,QuintusTullius,DundoMaroje,0,12,16,2,11,7,46,1,2,3,0,0
1071,ib52340,,0,0,0,0,0,0,0,0,0,0,0,0
1072,WP_Deva,IdeGas,6,324,7,271,52,102,2,0,2,13,1,10
1073,nairobi,light_grandma,1,140,93,13,74,0,5,6,14,25,2,10
1074,Hans,,0,0,1,0,0,0,1,0,2,0,0,0
1075,Zero,,0,56,8,0,17,1,0,0,1,9,0,1
1076,Bica,,0,34,13,2,21,1,8,0,1,0,0,0
1077,mesojed,sofronijevicevPrst,1,76,856,22,114,0,478,11,45,6,0,0
1078,Aloko,Ardeo,0,150,138,15,50,12,41,38,21,34,25,8
1079,Dina,,0,0,0,0,0,0,0,0,0,0,0,0
1080,niknik,,10,744,181,0,431,18,9,0,1,35,5,79
1081,MJ3,,0,152,77,0,87,3,35,0,12,0,0,1
1082,Borna_P,,1,21,21,0,9,0,1,0,0,0,0,0
1083,Mimi,,0,5,0,0,0,0,0,0,0,0,0,0
1084,svenac20,,0,0,3,0,0,0,0,0,0,0,0,0
1085,pavla,,0,2,1,0,1,0,0,0,0,0,0,0
1086,Anrob,Trippy,0,12,6,0,30,0,29,0,1,3,0,0
1087,MarkoB,,0,0,0,0,0,0,0,0,0,0,0,0
1088,astermix,,0,3,0,0,0,0,0,0,0,0,0,0
1089,antunmod,,0,16,11,0,33,0,0,0,1,0,0,0
1090,fduma,FDuma1,0,21,9,0,15,0,1,1,0,1,0,3
1091,dreamdreamer,,0,0,0,0,0,0,0,0,0,0,0,0
1092,AntiTalent,,0,2,0,0,1,0,0,0,0,0,0,0
1093,zs20,ekuss,1,43,14,0,3,0,0,0,0,0,0,0
1094,toni98,,0,26,45,12,53,13,1,1,1,16,6,9
1095,atila,,0,106,10,0,16,0,2,1,0,1,0,0
1096,obrascic,,0,2,15,0,0,0,3,0,1,0,0,0
1097,shade,,0,5,4,0,1,0,2,0,0,0,0,0
1098,Drmolirius,,2,10,21,3,10,0,0,0,0,0,0,0
1099,taconachoburrito,,0,1,2,0,8,0,0,0,1,0,0,0
1100,PudingIzMenze,,3,71,29,0,140,0,6,0,1,0,0,0
1101,Raz4rach,,0,1,4,0,5,0,0,0,0,0,0,0
1102,Nimikod,Gremlin,0,219,193,2,234,2,314,8,53,149,18,63
1103,hana,,0,0,0,0,0,0,0,0,0,0,0,0
1104,brzola55,,0,2,0,0,1,0,0,0,0,0,0,0
1105,iv2,bubbles,0,5,60,0,2,0,44,1,12,0,0,1
1106,basmatibeetle,,0,2,4,0,2,1,0,0,0,0,0,0
1107,Lopi8,,1,54,67,36,119,1,2,1,2,64,2,42
1108,JMiki,,0,0,0,0,0,0,0,0,0,0,0,0
1109,pavecicm,,0,4,1,0,0,0,0,0,0,0,0,0
1110,acik,,0,3,4,0,8,0,0,0,0,0,0,0
1111,mn4,mm,1,7,13,0,4,0,0,0,0,0,0,0
1112,GradyH,,0,0,0,0,0,0,0,0,0,0,0,0
1113,MladiMojsije,,0,13,3,0,20,0,0,0,0,47,1,0
1114,TheShtok,nickname123,0,12,4,0,8,0,2,0,1,3,0,0
1115,BaboTrojka,,1,29,73,6,41,0,27,1,6,6,0,0
1116,ijarni,,0,2,1,0,1,0,0,0,0,0,0,0
1117,dora,AE,0,98,100,0,23,0,16,0,5,0,0,16
1118,DankJakov,DnkCkv,1,238,97,1,241,0,13,3,4,232,21,101
1119,Koalefant,,8,1755,3676,224,3662,75,2628,237,1144,3548,95,539
1120,PrzeniKrumpirici,,0,0,0,0,0,0,0,0,0,0,0,0
1121,Mmmmaario,,0,0,0,0,0,0,0,0,0,0,0,0
1122,justify,,0,2,0,0,5,0,0,0,0,0,0,0
1123,BM_11,,0,2,0,0,0,0,0,0,0,0,0,0
1124,5A6563,,0,7,0,0,0,0,0,0,0,0,0,0
1125,ab173,bbbbbbb,0,24,12,0,7,0,0,0,0,0,0,0
1126,MrG,,0,9,0,0,0,0,0,0,0,0,0,0
1127,milic,Ipče Ahmedovski,0,41,117,9,79,0,13,1,3,1,0,0
1128,odak-bog,,0,0,0,0,0,0,0,0,0,0,0,0
1129,aconita,,0,5,0,0,4,0,0,0,0,0,0,0
1130,ibo1911,,0,1,0,0,0,0,0,0,0,0,0,0
1131,jdr,,0,2,0,0,0,0,0,0,0,0,0,0
1132,luba,,0,11,120,6,9,0,18,1,6,5,0,2
1133,pinge,,0,0,0,0,0,0,0,0,0,0,0,0
1134,nmilin,,0,0,3,0,0,0,2,0,0,0,0,0
1135,fmd,,0,1,1,0,2,0,0,0,0,0,0,0
1136,Renato27,,0,0,0,0,0,0,0,0,0,0,0,0
1137,Atlantida11,,0,5,4,0,3,0,1,0,0,0,0,0
1138,lovroudav,,0,0,0,0,0,0,0,0,0,0,0,0
1139,Mr_Why,,0,23,9,0,24,0,1,0,0,0,0,0
1140,BakardiKola,,1,33,37,1,6,0,0,0,0,0,0,0
1141,janko,vinotaur,0,0,0,0,0,0,0,0,0,0,0,0
1142,Jotarokujo,,0,0,0,0,0,0,0,0,0,0,0,0
1143,Mirko_,,6,439,1536,32,1149,19,1427,33,223,1486,31,356
1144,milanista,,1,14,7,0,0,0,0,0,0,0,0,0
1145,Yellow_5_,,0,8,6,0,5,0,0,0,0,0,0,0
1146,keparrizabalaga,,0,10,1,0,5,0,2,0,1,0,0,0
1147,Carlito22,,0,2,0,0,3,0,0,0,0,0,0,0
1148,nnn,dinoo,10,438,897,18,433,5,904,20,28,139,2,49
1149,Furyz,,3,158,66,0,83,0,6,1,0,21,1,11
1150,boban,,0,4,6,0,15,2,0,0,0,4,0,0
1151,hg99,,1,1,0,0,1,0,0,0,0,0,0,0
1152,Luua83,,0,5,4,0,0,0,1,0,0,0,0,0
1153,post,,1,71,22,1,41,0,2,0,2,7,0,0
1154,Cls2211,,0,5,80,8,17,0,6,1,0,0,0,0
1155,phoenix,,0,1,0,0,0,0,0,0,0,0,0,0
1156,kviNooyaa,,0,1,15,1,2,0,7,1,2,0,0,0
1157,TheManFromEarth,,0,21,27,0,18,0,4,0,1,0,0,0
1158,Nitko,,0,5,4,0,12,0,0,0,0,0,0,0
1159,gripa,,0,2,6,0,1,0,9,0,1,0,0,0
1160,kitty_softpaws,,0,0,4,0,0,0,0,0,0,0,0,0
1161,haworthia,bulrog,0,47,49,0,18,0,1,0,2,18,0,32
1162,posrnuloKafanskoSmece,,0,0,1,0,0,0,0,0,0,0,0,0
1163,Fenix,,0,2,3,0,0,0,3,0,0,0,0,0
1164,Ivan77,,0,0,0,0,0,0,0,0,0,0,0,0
1165,1165,,0,4,0,0,2,6,1,0,0,3,0,1
1166,Madlad,,0,23,4,1,21,0,16,0,1,19,0,2
1167,Sulejman,,3,298,402,32,435,26,218,13,36,251,12,20
1168,hellvetica,,0,39,4,0,22,0,0,0,0,3,1,4
1169,testmicho,Alternativni Mićo,0,24,1,0,0,0,2,0,0,0,0,0
1170,i_bus,Bus,0,1,0,0,3,0,0,0,0,0,0,0
1171,Pavke,,0,0,0,0,0,0,0,0,0,0,0,0
1172,Fabo,,0,0,0,0,0,0,0,0,0,0,0,0
1173,Lukki,,0,4,3,0,7,0,0,0,0,0,0,0
1174,Sule,,0,4,0,0,0,0,0,0,0,0,0,0
1175,Mc2,,0,52,10,0,27,0,0,0,0,0,0,0
1176,lornabow,,0,0,0,0,0,0,0,0,0,0,0,0
1177,JedvaUpo,,3,5,13,1,2,0,3,1,1,2,0,0
1178,fritula,,0,9,21,1,14,0,5,0,1,0,0,0
1179,maraska,,0,15,7,0,38,0,11,0,2,0,0,0
1180,Goginho,,0,12,5,0,0,0,0,0,0,0,0,0
1181,user112,,1,10,2,0,18,0,0,0,0,0,0,0
1182,DudeUrNuts,,1,7,5,0,5,0,0,0,0,0,0,0
1183,prx_xD,,1,57,29,0,30,0,0,0,2,1,0,6
1184,Skaxen,,0,24,17,1,16,0,0,0,1,2,0,0
1185,IKstreme,,0,0,0,0,0,0,0,0,0,0,0,0
1186,Bongaja98,xvfg,0,57,42,0,39,0,0,0,0,0,0,1
1187,boban_rajovic,ravindrababu ravula,0,14,236,7,30,0,151,0,30,11,0,1
1188,Kennedy,,0,54,231,2,102,1,47,6,6,15,1,0
1189,Zk6dO73,burw0r,1,18,62,10,82,2,24,0,6,5,0,1
1190,JetaisUneErreur,,1,31,29,1,13,0,2,0,1,3,0,1
1191,i5u5,,0,3,0,0,1,0,1,0,0,0,0,1
1192,Avocado,,0,0,0,0,0,0,0,0,0,0,0,0
1193,Cubii,,1,27,53,0,20,0,15,1,5,0,0,0
1194,doroty,dibi,1,69,28,3,56,0,4,0,5,6,1,3
1195,Trimin,,0,3,0,0,2,0,0,0,0,0,0,0
1196,Viks,,3,186,117,0,87,0,34,1,5,2,0,1
1197,miki123,,0,22,33,0,55,0,10,0,4,0,0,1
1198,FicoK,,0,0,3,0,0,0,1,0,0,0,0,0
1199,krstnaopako,,0,1,1,0,2,0,0,0,0,3,0,0
1200,Patrik,,0,0,0,0,0,0,0,0,0,0,0,0
1201,unnamed,,0,2,0,0,0,0,0,0,0,0,0,0
1202,sheepstick,,0,3,3,0,1,0,0,0,0,0,0,0
1203,kixx,,0,4,3,0,1,0,0,0,0,0,0,0
1204,Kina,,0,2,1,0,7,0,0,0,0,0,0,0
1205,me99,,0,7,9,0,2,0,5,1,0,0,0,0
1206,apexpredator,,0,27,16,0,59,0,0,0,0,1,0,0
1207,TheBB,,0,0,0,0,0,0,0,0,0,0,0,0
1208,Jotaro_kujo,,0,1,1,0,0,0,0,0,0,2,0,0
1209,wesley,,8,118,105,6,30,0,88,15,11,2,0,4
1210,Pablo,,0,2,0,0,2,0,0,0,0,0,1,0
1211,Lg5,,0,0,0,0,0,0,0,0,0,0,0,0
1212,sth,,0,15,6,0,6,0,0,0,0,0,0,0
1213,sheriffHorsey,,0,251,408,18,447,2,75,0,17,77,2,22
1214,Allons_y_Alonso,,1,34,23,2,46,0,2,0,0,0,0,8
1215,pleksiglas,,0,7,4,2,1,0,0,0,0,0,0,1
1216,Yeltneb,,4,40,47,0,82,0,9,0,2,1,0,0
1217,mrkva,,0,51,62,0,46,0,4,0,2,0,0,0
1218,Kicdo,,0,9,1,0,6,0,0,1,0,0,1,2
1219,jtomic,,0,0,0,0,0,0,0,0,0,0,0,0
1220,Garfield,,2,8,2,0,8,0,0,0,0,0,2,0
1221,GINA,,0,2,2,0,0,0,0,0,0,0,0,0
1222,luka_ja,,0,5,3,1,4,0,1,0,0,0,0,0
1223,ficocofi21,,2,43,13,0,27,2,11,1,3,35,0,0
1224,nilica,,0,4,2,0,0,0,0,0,0,0,0,0
1225,Pineo,,0,286,289,0,2801,20,299,17,30,1278,33,168
1226,Karlsen,,1,17,37,0,5,0,75,0,4,4,0,0
1227,LWide,,0,10,4,9,8,2,2,2,3,19,0,1
1228,Mika,,0,5,0,0,3,0,0,0,0,2,0,0
1230,mica,,1,3,2,0,0,0,0,0,0,0,0,0
1231,ivons,,0,0,0,0,0,0,0,0,0,0,0,0
1232,Jaster111,,3,188,252,4,284,3,40,2,9,77,1,26
1233,Frula,,0,0,0,0,0,0,0,0,0,0,0,0
1234,Vakula85,,0,4,3,0,0,0,0,0,0,0,0,0
1235,grga_it_is,it_is_what_it_is,3,155,229,15,334,14,37,0,4,51,1,18
1236,yasuzo,,0,0,1,0,0,0,0,0,0,0,0,0
1237,yeahaight,,1,13,4,0,4,0,2,0,0,0,0,0
1238,LukaL,Luks,0,9,1,1,2,0,2,2,2,1,0,1
